Date,Open,High,Low,Close,Currency
2021-01-08,45.41,45.41,45.41,45.41,USD
2021-01-11,45.33,45.33,45.33,45.33,USD
2021-01-12,45.41,45.41,45.41,45.41,USD
2021-01-13,45.51,45.51,45.51,45.51,USD
2021-01-14,45.54,45.54,45.54,45.54,USD
2021-01-15,45.36,45.36,45.36,45.36,USD
2021-01-19,45.58,45.58,45.58,45.58,USD
2021-01-20,45.76,45.76,45.76,45.76,USD
2021-01-21,45.55,45.55,45.55,45.55,USD
2021-01-22,45.35,45.35,45.35,45.35,USD
2021-01-25,45.56,45.56,45.56,45.56,USD
2021-01-26,45.44,45.44,45.44,45.44,USD
2021-01-27,44.51,44.51,44.51,44.51,USD
2021-01-28,45.0,45.0,45.0,45.0,USD
2021-01-29,44.26,44.26,44.26,44.26,USD
2021-02-01,44.6,44.6,44.6,44.6,USD
2021-02-02,45.07,45.07,45.07,45.07,USD
2021-02-03,45.06,45.06,45.06,45.06,USD
2021-02-04,45.43,45.43,45.43,45.43,USD
2021-02-05,45.61,45.61,45.61,45.61,USD
2021-02-08,45.84,45.84,45.84,45.84,USD
2021-02-09,45.86,45.86,45.86,45.86,USD
2021-02-10,45.86,45.86,45.86,45.86,USD
2021-02-11,45.87,45.87,45.87,45.87,USD
2021-02-12,46.03,46.03,46.03,46.03,USD
2021-02-16,45.96,45.96,45.96,45.96,USD
2021-02-17,46.1,46.1,46.1,46.1,USD
2021-02-18,46.0,46.0,46.0,46.0,USD
2021-02-19,45.95,45.95,45.95,45.95,USD
2021-02-22,45.96,45.96,45.96,45.96,USD
2021-02-23,46.09,46.09,46.09,46.09,USD
2021-02-24,46.48,46.48,46.48,46.48,USD
2021-02-25,45.7,45.7,45.7,45.7,USD
2021-02-26,45.2,45.2,45.2,45.2,USD
2021-03-01,46.02,46.02,46.02,46.02,USD
2021-03-02,45.91,45.91,45.91,45.91,USD
2021-03-03,45.65,45.65,45.65,45.65,USD
